THING. · Hangout Prompt Library,,,,,,,,,,,,,,,,,,
Seed library for the first 4 Hangouts. 798 prompts total. Includes original THING. seeds plus Gemini variants. Hot tiers: Flirty / Bold / Spicy / KitKat. KitKat is a locked post-Spicy tier; unlock rule TBD. Adult-only with mutual consent and skip/lower-level controls.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
ID,Hangout,Engine,Round Type,Level,Prompt EN,Prompt ES,Option A EN,Option A ES,Option B EN,Option B ES,Mood,Context,Intensity,Tags,Adult,Reveal Style,Notes,Status
HT-S-017,Hot,hot,choice,Spicy,which kind of feedback do you prefer?,¿qué feedback prefieres?,words,palabras,touch / body language,contacto / lenguaje corporal,flirt,both,3,communication,TRUE,after_both_answer,18+ mode; explicit consent/boundary framing; skip/lower level always available.,Approved
HT-S-018,Hot,hot,choice,Spicy,what would you rather set before starting?,¿qué preferirías acordar antes de empezar?,one hard no,un no absoluto,one thing you'd love to try,algo que te gustaría probar,flirt,both,3,boundaries,TRUE,after_both_answer,18+ mode; explicit consent/boundary framing; skip/lower level always available.,Approved
HT-S-019,Hot,hot,choice,Spicy,which sounds more exciting?,¿qué suena más emocionante?,building tension all day,crear tensión todo el día,spontaneous moment,momento espontáneo,flirt,both,3,anticipation,TRUE,after_both_answer,18+ mode; explicit consent/boundary framing; skip/lower level always available.,Approved
HT-S-020,Hot,hot,choice,Spicy,what would you rather hear in the moment?,¿qué preferirías escuchar en el momento?,tell me more,dime más,is this good?,¿esto te gusta?,flirt,both,3,communication,TRUE,after_both_answer,18+ mode; explicit consent/boundary framing; skip/lower level always available.,Approved
HT-S-021,Hot,hot,choice,Spicy,what matters more afterward?,¿qué importa más después?,affection,cariño,talking about it,hablar de cómo estuvo,flirt,both,3,aftercare,TRUE,after_both_answer,18+ mode; explicit consent/boundary framing; skip/lower level always available.,Approved
HT-S-022,Hot,hot,choice,Spicy,which feels more vulnerable?,¿qué se siente más vulnerable?,saying exactly what you want,decir exactamente qué quieres,saying exactly what you don't want,decir exactamente qué no quieres,flirt,both,3,boundaries,TRUE,after_both_answer,18+ mode; explicit consent/boundary framing; skip/lower level always available.,Approved
HT-S-023,Hot,hot,choice,Spicy,what would you rather explore first?,¿qué preferirías explorar primero?,a fantasy you've talked about,una fantasía que ya hablaron,something neither has tried,algo que ninguno ha probado,flirt,both,3,fantasy,TRUE,after_both_answer,18+ mode; explicit consent/boundary framing; skip/lower level always available.,Approved
HT-S-024,Hot,hot,choice,Spicy,what makes a spicy conversation better?,¿qué mejora una conversación spicy?,being specific,ser específico/a,keeping some mystery,dejar misterio,flirt,apart,3,remote,TRUE,after_both_answer,18+ mode; explicit consent/boundary framing; skip/lower level always available.,Approved
HT-S-025,Hot,hot,choice,Spicy,what would you rather agree on?,¿qué preferirías acordar?,a yes list,lista de sí,a maybe list,lista de quizá,flirt,both,3,consent,TRUE,after_both_answer,18+ mode; explicit consent/boundary framing; skip/lower level always available.,Approved
HT-S-026,Hot,hot,choice,Spicy,"Challenge: Touch me anywhere you want for 20 seconds, but NO kisses allowed yet. Penalty if you slip!",Reto: Tócame donde quieras 20 segundos sin besarme. ¡Si me besas pagas castigo!,Accept 20s challenge,Aceptar reto,Refuse and pay penalty,Pagar penitencia,flirty,same_place,3,touch;control,TRUE,after_both_answer,Guided touch no kiss challenge | Source: Gemini,Approved
HT-S-027,Hot,guess,prediction,Spicy,What pace drives my desire craziest when things get intense?,¿Qué ritmo me vuelve más loco/a cuando las cosas suben de tono?,Slow teasing rhythm that drags it out,Ritmo lento que alarga las ganas,Fast energetic intensity from the start,Intensidad rápida e impulsiva de golpe,flirty,both,3,rhythm;desire,TRUE,after_both_answer,Spicy pace guess | Source: Gemini,Approved
HT-S-028,Hot,hot,choice,Spicy,Penalty Challenge: Fail this prompt and you must obey ONE physical command from the other for 30s.,"Reto o Castigo: Si fallas este reto, debes obedecer UNA orden física del otro por 30s.",Accept command challenge,Aceptar reto,Take penalty command,Pagar castigo,flirty,same_place,3,control;penalty,TRUE,after_both_answer,Physical command penalty | Source: Gemini,Approved
HT-S-029,Hot,hot,choice,Spicy,Truth: Confess the most explicit scenario or fantasy you have ever imagined involving us.,Verdad: Confiesa el escenario o fantasía más explícito que has imaginado con nosotros.,Confess scenario,Confesar escenario,Refuse and pay penalty,Pagar penitencia,cinematic,both,3,fantasies;confession,TRUE,after_both_answer,Explicit scenario truth | Source: Gemini,Approved
HT-S-030,Hot,guess,prediction,Spicy,Which sensory environment heightens my explicit desire most?,¿Qué ambiente sensorial dispara más mi deseo explícito?,Total darkness and complete silence,Oscuridad y silencio total,Heavy music beat with dim red lighting,Música y luz roja tenue,cinematic,both,3,senses;environment,TRUE,after_both_answer,Explicit sensory environment guess | Source: Gemini,Approved
HT-S-031,Hot,hot,choice,Spicy,60-Second Challenge: Set a timer. Touch my neck and shoulders without letting our lips touch ONCE.,Reto 60 Segundos: Pon temporizador. Toca mi cuello y hombros sin juntar labios ni una vez.,Accept 60s challenge,Aceptar reto,Fail and pay penalty,Pagar penitencia,flirty,same_place,3,control;tension,TRUE,after_both_answer,60s tension challenge | Source: Gemini,Approved
HT-S-032,Hot,hot,choice,Spicy,"Mini Challenge: Give me a deep, unfiltered 15-second kiss with complete intensity.",Mini Reto: Dame un beso profundo de 15 segundos con intensidad total.,Do deep kiss,Aceptar reto,Pass and take penalty,Pagar castigo,flirty,same_place,3,kisses;intensity,TRUE,after_both_answer,Focused deep kiss challenge | Source: Gemini,Approved
HT-S-033,Hot,guess,prediction,Spicy,What type of explicit feedback do I prefer during an intimate moment?,¿Qué tipo de respuesta me gusta más recibir en momentos íntimos?,Direct unfiltered spoken words,Palabras claras y explícitas,Unfiltered loud physical reactions,Reacciones físicas puras,clever,both,3,communication;feedback,TRUE,after_both_answer,Explicit feedback guess | Source: Gemini,Approved
HT-S-034,Hot,hot,choice,Spicy,Blindfold Challenge: Close your eyes or cover them for 20s while the other chooses where to kiss you.,Reto a Ciegas: Cierra los ojos 20s mientras el otro elige dónde darte un beso.,Accept blindfold,Aceptar reto,Pass turn,Pasar turno,flirty,same_place,3,blindfold;kisses,TRUE,after_both_answer,Blindfold kiss challenge | Source: Gemini,Approved
HT-S-035,Hot,hot,choice,Spicy,Truth: Confess one specific technique or physical touch that turns you on instantly.,Verdad: Confiesa una técnica o contacto físico específico que te prenda al instante.,Confess technique,Confesar técnica,Refuse and pay penalty,Pagar castigo,flirty,both,3,desire;technique,TRUE,after_both_answer,Explicit technique truth | Source: Gemini,Approved
HT-S-036,Hot,guess,prediction,Spicy,Which intensity curve matches my ideal climax rhythm?,¿Qué curva de intensidad define mejor mi ritmo ideal?,Building step-by-step slowly,Ir construyendo paso a paso,High energy burst right from the start,Intensidad de golpe desde el inicio,flirty,both,3,rhythm;climax,TRUE,after_both_answer,Climax rhythm curve guess | Source: Gemini,Approved
HT-S-037,Hot,hot,choice,Spicy,Challenge: Whisper your most explicit desire for tonight in under 3 words directly in my ear.,Reto: Susúrrame tu deseo más explícito para hoy en menos de 3 palabras al oído.,Whisper now,Susurrar ahora,Pass and take penalty,Pagar penitencia,flirty,same_place,3,whisper;explicit,TRUE,after_both_answer,Explicit 3 word whisper | Source: Gemini,Approved
HT-S-038,Hot,guess,prediction,Spicy,What gets me more excited: clear verbal dirty talk or intense physical action?,¿Qué me prende más: palabras explícitas al oído o acción física directa?,Verbal dirty talk before,Palabras explícitas antes,Sudden intense action,Acción física directa,clever,both,3,verbal;action,TRUE,after_both_answer,Dirty talk vs action guess | Source: Gemini,Approved
HT-S-039,Hot,hot,choice,Spicy,Control Challenge: Let the other person hold both your wrists for 15 seconds while kissing your neck.,Reto de Control: Deja que el otro sostenga tus muñecas 15s mientras besa tu cuello.,Accept wrist hold,Aceptar reto,Pass and take penalty,Pagar castigo,flirty,same_place,3,control;dominance,TRUE,after_both_answer,Wrist hold neck kiss challenge | Source: Gemini,Approved
HT-S-040,Hot,guess,prediction,Spicy,What turns me on more: taking complete physical control or surrendering it entirely?,¿Qué me atrae más: tomar el control físico total o cederlo por completo?,Taking complete control,Tomar el control total,Surrendering control entirely,Ceder el control por completo,flirty,both,3,roles;dominance,TRUE,after_both_answer,Dominance vs surrender guess | Source: Gemini,Approved
HT-S-041,Hot,hot,choice,Spicy,Dilemma: Absolute quiet in pitch darkness OR high energy music with dim red lighting?,Dilema: ¿Silencio absoluto en oscuridad total O música con luz roja tenue?,Quiet darkness,Silencio y oscuridad,Music with red light,Música y luz roja,flirty,both,3,setting;senses,TRUE,after_both_answer,Sensory environment dilemma | Source: Gemini,Approved
HT-S-042,Hot,guess,prediction,Spicy,Which touch dynamic excites my curiosity most during explicit play?,¿Qué dinámica al tacto despierta más mi curiosidad en lo íntimo?,Firm guidance and strong hold,Firmeza y sujeción clara,Soft teasing that barely touches skin,Rozar suave sin afianzar,cinematic,both,3,touch;curiosity,TRUE,after_both_answer,Teasing vs firm touch guess | Source: Gemini,Approved
HT-S-043,Hot,hot,choice,Spicy,Mini Challenge: Hold a lingering neck kiss for 10 full seconds without stopping.,Mini Reto: Mantén un beso sostenido en el cuello durante 10 segundos enteros.,Accept challenge,Aceptar reto,Pass and pay penalty,Pagar castigo,flirty,same_place,3,kisses;duration,TRUE,after_both_answer,10s neck kiss challenge | Source: Gemini,Approved
HT-S-044,Hot,hot,choice,Spicy,Truth: What is one secret preference or role you have never admitted wanting to try?,Verdad: ¿Qué gusto o rol secreto no has admitido nunca querer probar?,Confess secret,Confesar secreto,Refuse and pay penalty,Pagar castigo,cinematic,both,3,fantasies;roles,TRUE,after_both_answer,Secret role truth | Source: Gemini,Approved
HT-S-045,Hot,guess,prediction,Spicy,How do I prefer to structure an intense night together?,¿Cómo prefiero estructurar una noche de mucha intensidad?,Long slow pre-game teasing,Preámbulo largo y pausado,Direct intense passion right away,Pasión directa de una,warm,both,3,structure;pacing,TRUE,after_both_answer,Night structure guess | Source: Gemini,Approved
HT-S-046,Hot,hot,choice,Spicy,Challenge: Guide the other person's hands directly under your shirt for 15 seconds.,Reto: Acomoda las manos de la otra persona debajo de tu playera por 15 segundos.,Do challenge,Aceptar reto,Pass and take penalty,Pagar castigo,flirty,same_place,3,touch;under_clothing,TRUE,after_both_answer,Under shirt hand guide challenge | Source: Gemini,Approved
HT-S-047,Hot,guess,prediction,Spicy,What kind of aftermath vibe do I prefer immediately after an intense encounter?,¿Qué vibra prefiero inmediatamente después de un encuentro muy intenso?,Lying close in complete quiet,Acostados en silencio,Talking lazily and laughing,Platicar relajados y reír,warm,both,3,aftermath;comfort,TRUE,after_both_answer,Aftermath vibe guess | Source: Gemini,Approved
HT-S-048,Hot,hot,choice,Spicy,Truth: What physical boundary or safe-word rule makes you feel 100% comfortable exploring?,Verdad: ¿Qué regla o palabra de seguridad te hace sentir 100% en confianza para explorar?,Share rule,Compartir regla,Skip prompt,Saltar prompt,warm,both,3,boundaries;safety,TRUE,after_both_answer,Safeword boundary truth | Source: Gemini,Approved
HT-S-049,Hot,guess,prediction,Spicy,How do I prefer to start when we both agree on Spicy mode?,¿Cómo prefiero arrancar cuando ambos aceptamos entrar en modo Spicy?,Soft slow teasing first,Coqueteo suave y lento,Direct passion right away,Pasión directa de una,flirty,both,3,start;intensity,TRUE,after_both_answer,Spicy start style guess | Source: Gemini,Approved
HT-S-050,Hot,hot,choice,Spicy,"Challenge: Give a gentle 5-second bite on my shoulder, collarbone, or earlobe.","Reto: Un mordisco suave de 5 segundos en mi hombro, clavícula o lóbulo.",Do bite challenge,Aceptar reto,Pass and take penalty,Pagar castigo,flirty,same_place,3,touch;bite,TRUE,after_both_answer,Gentle bite challenge | Source: Gemini,Approved
HT-S-051,Hot,guess,prediction,Spicy,Which aspect of anticipation gets my desire highest?,¿Qué aspecto de la espera aumenta más mi deseo?,Exchanging explicit texts before,Intercambiar textos directos antes,Knowing the exact moment we will be alone,Saber el momento exacto a solas,clever,both,3,anticipation;explicit,TRUE,after_both_answer,Explicit anticipation guess | Source: Gemini,Approved
HT-S-052,Hot,hot,choice,Spicy,Truth: What is one physical compliment you have NEVER told me out loud?,Verdad: ¿Qué cumplido físico explícito NUNCA me has dicho en voz alta?,Share compliment,Decir cumplido,Pass and pay penalty,Pagar castigo,cute,both,3,compliments;explicit,TRUE,after_both_answer,Unspoken explicit compliment | Source: Gemini,Approved
HT-S-053,Hot,guess,prediction,Spicy,What touch motion sends the most immediate signal to my brain?,¿Qué movimiento al tocarte manda la señal más clara a mi cerebro?,Fingers locked tightly together,Dedos entrelazados con fuerza,Hands resting firmly on hips,Manos firmes en la cadera,warm,both,3,touch;signals,TRUE,after_both_answer,Signal touch motion guess | Source: Gemini,Approved
HT-S-054,Hot,hot,choice,Spicy,Mini Challenge: Trace a path with your lips on my neck without actually touching with a kiss.,Mini Reto: Pasa tus labios rozando mi cuello sin llegar a besar.,Accept challenge,Aceptar reto,Pass and take penalty,Pagar castigo,flirty,same_place,3,touch;teasing,TRUE,after_both_answer,Lip hover neck challenge | Source: Gemini,Approved
HT-S-055,Hot,guess,prediction,Spicy,What atmosphere allows me to let go completely during intimacy?,¿Qué ambiente me permite soltarme al 100% en la intimidad?,Knowing we have zero rush or time limit,Saber que no hay prisa alguna,High electric chemistry and mood,Una química eléctrica altísima,cinematic,both,3,atmosphere;freedom,TRUE,after_both_answer,Letting go atmosphere guess | Source: Gemini,Approved
